,date_x,symbol,marketcapname_x,sector_x,date_y,marketcapname_y,sector_y,cumulative_sum
3001,2024-10-16,FLUOROCHEM,Largecap,Industrials,,,,
3002,2024-10-16,GREENPANEL,Smallcap,Plywood Boards/Laminates,,,,
3003,2024-10-16,POLYMED,Largecap,Pharmaceuticals,2025-05-06,Largecap,Pharmaceuticals,1.0
3004,2024-10-16,ARTEMISMED,Smallcap,Pharmaceuticals,,,,
3005,2024-10-16,SUVENPHAR,Largecap,Pharmaceuticals,,,,
3006,2024-10-16,POWERINDIA,Largecap,FMCG,,,,
3007,2024-10-16,SINDHUTRAD,Smallcap,Services,,,,
3008,2024-10-16,NDRAUTO,Smallcap,Auto,2025-05-12,Smallcap,Auto,2.0
3009,2024-10-16,INDRAMEDCO,Smallcap,Pharmaceuticals,,,,
3010,2024-10-16,JKPAPER,Midcap,Industrials,,,,
3011,2024-10-16,SAREGAMA,Midcap,Media,,,,
3012,2024-10-16,NATIONALUM,Largecap,Metals,,,,
3013,2024-10-16,HCLTECH,Largecap,I.T,2025-04-23,Largecap,I.T,1.0
3014,2024-10-16,GLENMARK,Largecap,Pharmaceuticals,,,,
3015,2024-10-16,WOCKPHARMA,Largecap,Pharmaceuticals,,,,
3016,2024-10-16,AJANTPHARM,Largecap,Pharmaceuticals,,,,
3017,2024-10-16,BHARTIARTL,Largecap,Telecom,,,,
3018,2024-10-16,OFSS,Largecap,I.T,,,,
3019,2024-10-16,POKARNA,Smallcap,FMCG,,,,
3020,2024-10-16,DIVISLAB,Largecap,Pharmaceuticals,,,,
3021,2024-10-16,RADICO,Largecap,FMCG,,,,
3022,2024-10-16,RKFORGE,Midcap,Industrials,,,,
3023,2024-10-16,CENTURYPLY,Midcap,Plywood Boards/Laminates,,,,
3024,2024-10-16,JPPOWER,Midcap,Miscellaneous,,,,
3025,2024-10-16,NDL,Smallcap,Textiles,,,,
3026,2024-10-16,MSPL,Smallcap,Metals,2025-03-05,Smallcap,Metals,1.0
3027,2024-10-16,EKC,Smallcap,Services,,,,
3028,2024-10-16,GSPL,Midcap,Industrials,,,,
3029,2024-10-16,KEC,Largecap,Realty,2025-03-20,Largecap,Realty,3.0
3030,2024-10-16,PFOCUS,Smallcap,Media,2025-04-28,Smallcap,Media,1.0
3031,2024-10-16,TECHM,Largecap,I.T,,,,
3032,2024-10-16,DEEPINDS,Smallcap,Oils,2025-04-08,Smallcap,Oils,1.0
3033,2024-10-16,GEECEE,Smallcap,Realty,2025-05-19,Smallcap,Realty,1.0
3034,2024-10-16,FIEMIND,Smallcap,Auto,2025-05-13,Smallcap,Auto,1.0
3035,2024-10-16,NAUKRI,Midcap,I.T,2025-05-12,Midcap,I.T,1.0
3036,2024-10-16,TORNTPOWER,Largecap,Miscellaneous,,,,
3037,2024-10-16,PARSVNATH,Smallcap,Realty,,,,
3038,2024-10-16,LTFOODS,Midcap,FMCG,,,,
3039,2024-10-16,ZEEMEDIA,Smallcap,Media,,,,
3040,2024-10-16,PGIL,Midcap,FMCG,,,,
3041,2024-10-16,FSL,Largecap,I.T,,,,
3042,2024-10-16,SMSPHARMA,Smallcap,Pharmaceuticals,2025-04-23,Smallcap,Pharmaceuticals,1.0
3043,2024-10-16,SRHHYPOLTD,Smallcap,Industrials,,,,
3044,2024-10-16,FORTIS,Largecap,Pharmaceuticals,2025-05-22,Largecap,Pharmaceuticals,1.0
3045,2024-10-16,MICEL,Smallcap,FMCG,,,,
3046,2024-10-16,V2RETAIL,Midcap,FMCG,,,,
3047,2024-10-16,REFEX,Midcap,Services,,,,
3048,2024-10-16,KPRMILL,Largecap,FMCG,2025-05-09,Largecap,FMCG,4.0
3049,2024-10-16,CCCL,Smallcap,Realty,,,,
3050,2024-10-16,IL&FSENGG,Smallcap,Realty,,,,
3051,2024-10-16,EDELWEISS,Midcap,Finance,2025-05-13,Midcap,Finance,3.0
3052,2024-10-16,ECLERX,Midcap,I.T,2025-05-15,Midcap,I.T,1.0
3053,2024-10-16,RPOWER,Midcap,Miscellaneous,2025-05-12,Midcap,Miscellaneous,2.0
3054,2024-10-16,SEPC,Smallcap,Realty,,,,
3055,2024-10-16,JAIBALAJI,Midcap,Metals,,,,
3056,2024-10-16,BAJAJ-AUTO,Largecap,Auto,,,,
3057,2024-10-16,BAJAJFINSV,Largecap,Finance,,,,
3058,2024-10-16,RPGLIFE,Smallcap,Pharmaceuticals,,,,
3059,2024-10-16,GLOBUSSPR,Smallcap,FMCG,,,,
3060,2024-10-16,THANGAMAYL,Midcap,Miscellaneous,,,,
3061,2024-10-16,PERSISTENT,Largecap,I.T,,,,
3062,2024-10-16,OBEROIRLTY,Largecap,Realty,,,,
3063,2024-10-16,GRAVITA,Midcap,Metals,2025-04-11,Midcap,Metals,1.0
3064,2024-10-16,BFINVEST,Smallcap,Finance,,,,
3065,2024-10-16,ZENTEC,Midcap,Aerospace & Defence,,,,
3066,2024-10-16,TRITURBINE,Midcap,FMCG,2025-03-07,Midcap,FMCG,2.0
3067,2024-10-16,MCX,Largecap,Financial Services,,,,
3068,2024-10-16,TARC,Smallcap,Realty,,,,
3069,2024-10-16,BECTORFOOD,Midcap,FMCG,,,,
3070,2024-10-16,HOMEFIRST,Midcap,Finance,,,,
3071,2024-10-16,STOVEKRAFT,Smallcap,FMCG,,,,
3072,2024-10-16,CARERATING,Midcap,Miscellaneous,2025-05-13,Midcap,Miscellaneous,1.0
3073,2024-10-16,VMART,Midcap,FMCG,2025-04-02,Midcap,FMCG,1.0
3074,2024-10-16,PAVNAIND,Smallcap,Auto,2025-05-08,Smallcap,Auto,1.0
3075,2024-10-16,CRAFTSMAN,Midcap,Auto,,,,
3076,2024-10-16,KALYANKJIL,Largecap,Miscellaneous,,,,
3077,2024-10-16,ABFRL,Largecap,FMCG,,,,
3078,2024-10-16,SHYAMMETL,Largecap,Metals,,,,
3079,2024-10-16,KIMS,Largecap,Pharmaceuticals,,,,
3080,2024-10-16,DODLA,Midcap,FMCG,,,,
3081,2024-10-16,ETERNAL,Largecap,I.T,,,,
3082,2024-10-16,ALIVUS,Midcap,Pharmaceuticals,,,,
3083,2024-10-16,KRSNAA,Smallcap,Pharmaceuticals,,,,
3084,2024-10-16,APTUS,Midcap,Finance,,,,
3085,2024-10-16,AMIORG,Smallcap,Pharmaceuticals,,,,
3086,2024-10-16,VIJAYA,Midcap,Pharmaceuticals,2025-03-04,Midcap,Pharmaceuticals,1.0
3087,2024-10-16,SANSERA,Midcap,Auto,,,,
3088,2024-10-16,SKIPPER,Midcap,Industrials,,,,
3089,2024-10-16,PAYTM,Largecap,I.T,2025-05-07,Largecap,I.T,1.0
3090,2024-10-16,SAPPHIRE,Midcap,Quick Service Restaurant,2025-03-06,Midcap,Quick Service Restaurant,1.0
3091,2024-10-16,GOCOLORS,Smallcap,Textiles,2025-04-30,Smallcap,Textiles,1.0
3092,2024-10-16,SUPRIYA,Midcap,Pharmaceuticals,2025-03-21,Midcap,Pharmaceuticals,1.0
3093,2024-10-16,CMSINFO,Midcap,Miscellaneous,,,,
3094,2024-10-16,MINDACORP,Midcap,Auto,,,,
3095,2024-10-16,AIIL,Largecap,Finance,2025-05-14,Largecap,Finance,1.0
3096,2024-10-16,OSWALGREEN,Smallcap,Finance,2025-04-17,Smallcap,Finance,1.0
3097,2024-10-16,ARVSMART,Smallcap,Realty,,,,
3098,2024-10-16,RAMASTEEL,Smallcap,Metals,,,,
3099,2024-10-16,SHK,Smallcap,Industrials,2025-04-15,Smallcap,Industrials,1.0
3100,2024-10-16,ALKEM,Largecap,Pharmaceuticals,,,,
3101,2024-10-16,LALPATHLAB,Largecap,Pharmaceuticals,,,,
3102,2024-10-16,QUICKHEAL,Smallcap,I.T,2025-05-12,Smallcap,I.T,1.0
3103,2024-10-16,HCG,Midcap,Pharmaceuticals,,,,
3104,2024-10-16,PARAGMILK,Smallcap,FMCG,2025-05-05,Smallcap,FMCG,3.0
3105,2024-10-16,LTIM,Largecap,I.T,,,,
3106,2024-10-16,RADHIKAJWE,Smallcap,Miscellaneous,,,,
3107,2024-10-17,ABB,Largecap,FMCG,,,,
3108,2024-10-17,BALRAMCHIN,Midcap,FMCG,2025-03-19,Midcap,FMCG,2.0
3109,2024-10-17,ABREL,Largecap,Industrials,2025-03-03,Largecap,Industrials,1.0
3110,2024-10-17,BASF,Largecap,Industrials,2025-05-20,Largecap,Industrials,2.0
3111,2024-10-17,BLUESTARCO,Largecap,FMCG,2025-03-03,Largecap,FMCG,1.0
3112,2024-10-17,SUNDARMFIN,Largecap,Finance,,,,
3113,2024-10-17,CGPOWER,Largecap,FMCG,,,,
3114,2024-10-17,DALMIASUG,Smallcap,FMCG,2025-05-14,Smallcap,FMCG,1.0
3115,2024-10-17,EPL,Midcap,Services,2025-05-12,Midcap,Services,1.0
3116,2024-10-17,GODFRYPHLP,Largecap,FMCG,,,,
3117,2024-10-17,GFLLIMITED,Smallcap,Finance,,,,
3118,2024-10-17,HCL-INSYS,Smallcap,I.T,,,,
3119,2024-10-17,WHIRLPOOL,Midcap,FMCG,2025-04-29,Midcap,FMCG,2.0
3120,2024-10-17,LUPIN,Largecap,Pharmaceuticals,,,,
3121,2024-10-17,MFSL,Largecap,Finance,,,,
3122,2024-10-17,VEDL,Largecap,Industrials,,,,
3123,2024-10-17,OSWALAGRO,Smallcap,Services,2025-04-17,Smallcap,Services,2.0
3124,2024-10-17,PRIMESECU,Smallcap,Finance,,,,
3125,2024-10-17,JINDALSAW,Midcap,Metals,,,,
3126,2024-10-17,THERMAX,Largecap,FMCG,2025-04-24,Largecap,FMCG,1.0
3127,2024-10-17,HINDALCO,Largecap,Metals,,,,
3128,2024-10-17,VOLTAS,Largecap,FMCG,,,,
3129,2024-10-17,DEEPAKFERT,Midcap,Industrials,,,,
3130,2024-10-17,GRWRHITECH,Midcap,Services,,,,
3131,2024-10-17,INDHOTEL,Largecap,Services,,,,
3132,2024-10-17,GREAVESCOT,Smallcap,FMCG,2025-04-30,Smallcap,FMCG,1.0
3133,2024-10-17,BOROLTD,Smallcap,Industrials,,,,
3134,2024-10-17,SARDAEN,Midcap,Metals,2025-04-11,Midcap,Metals,2.0
3135,2024-10-17,CHOLAHLDNG,Largecap,Finance,2025-04-08,Largecap,Finance,1.0
3136,2024-10-17,KIRLPNU,Midcap,FMCG,2025-04-23,Midcap,FMCG,1.0
3137,2024-10-17,ELECON,Midcap,FMCG,,,,
3138,2024-10-17,GENESYS,Smallcap,I.T,,,,
3139,2024-10-17,ARIHANTSUP,Smallcap,Realty,,,,
3140,2024-10-17,HEUBACHIND,Smallcap,Industrials,,,,
3141,2024-10-17,SUDARSCHEM,Midcap,Industrials,2025-03-07,Midcap,Industrials,1.0
3142,2024-10-17,ASTRAZEN,Midcap,Pharmaceuticals,,,,
3143,2024-10-17,TI,Midcap,FMCG,2025-05-15,Midcap,FMCG,2.0
3144,2024-10-17,ASALCBR,Smallcap,FMCG,,,,
3145,2024-10-17,GILLETTE,Largecap,FMCG,,,,
3146,2024-10-17,VIPIND,Midcap,FMCG,,,,
3147,2024-10-17,INTLCONV,Smallcap,FMCG,2025-05-15,Smallcap,FMCG,1.0
3148,2024-10-17,SATINDLTD,Smallcap,Metals,,,,
3149,2024-10-17,VLSFINANCE,Smallcap,Finance,2025-04-21,Smallcap,Finance,1.0
3150,2024-10-17,AVONMORE,Smallcap,Finance,,,,
3151,2024-10-17,ARIHANTCAP,Smallcap,Services,,,,
3152,2024-10-17,CREST,Smallcap,Finance,,,,
3153,2024-10-17,MANYAVAR,Midcap,FMCG,,,,
3154,2024-10-17,LLOYDSME,Largecap,Industrials,,,,
3155,2024-10-17,SEQUENT,Smallcap,Pharmaceuticals,2025-05-05,Smallcap,Pharmaceuticals,1.0
3156,2024-10-17,RAINBOW,Midcap,Pharmaceuticals,,,,
3157,2024-10-17,NAVA,Midcap,Miscellaneous,,,,
3158,2024-10-17,SBCL,Smallcap,Metals,,,,
3159,2024-10-17,PARADEEP,Midcap,Industrials,,,,
3160,2024-10-17,EMUDHRA,Midcap,I.T,,,,
3161,2024-10-17,PITTIENG,Smallcap,FMCG,,,,
3162,2024-10-17,GANECOS,Smallcap,Textiles,,,,
3163,2024-10-17,VARDMNPOLY,Smallcap,Textiles,,,,
3164,2024-10-17,PREMIERPOL,Smallcap,FMCG,,,,
3165,2024-10-17,ANANTRAJ,Midcap,Realty,,,,
3166,2024-10-17,MOTHERSON,Largecap,Auto,2025-04-15,Largecap,Auto,1.0
3167,2024-10-17,IGARASHI,Smallcap,FMCG,,,,
3168,2024-10-17,SYMPHONY,Midcap,FMCG,2025-05-08,Midcap,FMCG,1.0
3169,2024-10-17,BIKAJI,Midcap,FMCG,,,,
3170,2024-10-17,FIVESTAR,Midcap,Finance,2025-04-08,Midcap,Finance,1.0
3171,2024-10-17,KAYNES,Largecap,FMCG,,,,
3172,2024-10-17,HNDFDS,Midcap,FMCG,2025-05-20,Midcap,FMCG,1.0
3173,2024-10-17,ADFFOODS,Smallcap,FMCG,,,,
3174,2024-10-17,HERITGFOOD,Smallcap,FMCG,,,,
3175,2024-10-17,WINDMACHIN,Smallcap,FMCG,,,,
3176,2024-10-17,PRAJIND,Midcap,FMCG,,,,
3177,2024-10-17,GVT&D,Largecap,FMCG,,,,
3178,2024-10-17,SAFARI,Midcap,FMCG,,,,
3179,2024-10-17,JCHAC,Smallcap,FMCG,2025-03-12,Smallcap,FMCG,1.0
3180,2024-10-17,MANKIND,Largecap,Pharmaceuticals,,,,
3181,2024-10-17,SENCO,Midcap,Miscellaneous,,,,
3182,2024-10-17,KABRAEXTRU,Smallcap,FMCG,,,,
3183,2024-10-17,WANBURY,Smallcap,Pharmaceuticals,2025-05-16,Smallcap,Pharmaceuticals,2.0
3184,2024-10-17,REDTAPE,Midcap,FMCG,2025-03-12,Midcap,FMCG,1.0
3185,2024-10-17,IPCALAB,Largecap,Pharmaceuticals,,,,
3186,2024-10-17,AEROFLEX,Smallcap,Metals,,,,
3187,2024-10-17,CDSL,Largecap,Financial Services,,,,
3188,2024-10-17,ERIS,Largecap,Pharmaceuticals,,,,
3189,2024-10-17,DIXON,Largecap,FMCG,,,,
3190,2024-10-17,SUNPHARMA,Largecap,Pharmaceuticals,,,,
3191,2024-10-17,CAPLIPOINT,Midcap,Pharmaceuticals,,,,
3192,2024-10-17,EMSLIMITED,Smallcap,Realty,,,,
3193,2024-10-17,ZAGGLE,Midcap,I.T,,,,
3194,2024-10-17,NUVAMA,Largecap,Services,,,,
3195,2024-10-17,UDS,Smallcap,Miscellaneous,2025-05-19,Smallcap,Miscellaneous,1.0
3196,2024-10-17,GANESHHOUC,Midcap,Realty,,,,
3197,2024-10-17,MAXESTATES,Midcap,Realty,2025-03-27,Midcap,Realty,2.0
3198,2024-10-17,BLUEJET,Midcap,Pharmaceuticals,2025-05-15,Midcap,Pharmaceuticals,1.0
3199,2024-10-17,SERVOTECH,Smallcap,FMCG,,,,
3200,2024-10-17,GANDHAR,Smallcap,Industrials,2025-03-07,Smallcap,Industrials,1.0
3201,2024-10-17,DIAMONDYD,Smallcap,FMCG,,,,
3202,2024-10-17,DOMS,Midcap,Miscellaneous,2025-04-16,Midcap,Miscellaneous,1.0
3203,2024-10-17,JASH,Smallcap,FMCG,,,,
3204,2024-10-17,DPABHUSHAN,Smallcap,Miscellaneous,,,,
3205,2024-10-17,SURAJEST,Smallcap,Realty,2025-03-21,Smallcap,Realty,1.0
3206,2024-10-17,MOTISONS,Smallcap,Miscellaneous,,,,
3207,2024-10-17,5PAISA,Smallcap,Services,2025-03-24,Smallcap,Services,1.0
3208,2024-10-17,RBZJEWEL,Smallcap,Miscellaneous,,,,
3209,2024-10-17,INNOVACAP,Midcap,Pharmaceuticals,,,,
3210,2024-10-17,STYLAMIND,Smallcap,Plywood Boards/Laminates,,,,
3211,2024-10-17,MANGCHEFER,Smallcap,Industrials,2025-04-24,Smallcap,Industrials,1.0
3212,2024-10-17,MEDIASSIST,Smallcap,Miscellaneous,,,,
3213,2024-10-17,AMBER,Largecap,FMCG,,,,
3214,2024-10-17,ASTERDM,Largecap,Pharmaceuticals,2025-03-28,Largecap,Pharmaceuticals,1.0
3215,2024-10-17,THEMISMED,Smallcap,Pharmaceuticals,2025-05-19,Smallcap,Pharmaceuticals,1.0
3216,2024-10-17,PLATIND,Smallcap,Industrials,2025-05-09,Smallcap,Industrials,1.0
3217,2024-10-17,JGCHEM,Smallcap,Industrials,,,,
3218,2024-10-17,GOPAL,Smallcap,FMCG,,,,
3219,2024-10-17,HDFCAMC,Largecap,Finance,2025-04-21,Largecap,Finance,1.0
3220,2024-10-17,TEMBO,Smallcap,FMCG,,,,
3221,2024-10-17,STERTOOLS,Smallcap,Industrials,2025-05-15,Smallcap,Industrials,1.0
3222,2024-10-17,BHARTIHEXA,Largecap,Telecom,,,,
3223,2024-10-17,INDGN,Midcap,Pharmaceuticals,2025-03-11,Midcap,Pharmaceuticals,1.0
3224,2024-10-17,REMSONSIND,Smallcap,Auto,2025-05-15,Smallcap,Auto,1.0
3225,2024-10-17,TECHNOE,Midcap,Realty,2025-03-19,Midcap,Realty,1.0
3226,2024-10-17,BALUFORGE,Midcap,Industrials,2025-03-21,Midcap,Industrials,1.0
3227,2024-10-17,BANSALWIRE,Midcap,Metals,,,,
3228,2024-10-17,CHOICEIN,Midcap,Finance,2025-04-23,Midcap,Finance,1.0
3229,2024-10-17,ANUP,Midcap,Industrials,,,,
3230,2024-10-17,METROPOLIS,Midcap,Pharmaceuticals,,,,
3231,2024-10-17,POLYCAB,Largecap,Industrials,,,,
3232,2024-10-17,NEOGEN,Smallcap,Industrials,,,,
3233,2024-10-17,WEL,Smallcap,FMCG,,,,
3234,2024-10-17,IIFLCAPS,Midcap,Services,2025-03-24,Midcap,Services,1.0
3235,2024-10-17,GREENPANEL,Smallcap,Plywood Boards/Laminates,,,,
3236,2024-10-17,POLYMED,Largecap,Pharmaceuticals,2025-05-06,Largecap,Pharmaceuticals,1.0
3237,2024-10-17,SUVENPHAR,Largecap,Pharmaceuticals,,,,
3238,2024-10-17,POWERINDIA,Largecap,FMCG,,,,
3239,2024-10-17,SINDHUTRAD,Smallcap,Services,,,,
3240,2024-10-17,NDRAUTO,Smallcap,Auto,2025-05-12,Smallcap,Auto,2.0
3241,2024-10-17,SBGLP,Smallcap,Realty,,,,
3242,2024-10-17,CAMS,Midcap,Financial Services,,,,
3243,2024-10-17,JKPAPER,Midcap,Industrials,,,,
3244,2024-10-17,UTIAMC,Midcap,Finance,,,,
3245,2024-10-17,HCLTECH,Largecap,I.T,2025-04-23,Largecap,I.T,1.0
3246,2024-10-17,GLENMARK,Largecap,Pharmaceuticals,,,,
3247,2024-10-17,BHARTIARTL,Largecap,Telecom,,,,
3248,2024-10-17,OFSS,Largecap,I.T,,,,
3249,2024-10-17,POKARNA,Smallcap,FMCG,,,,
3250,2024-10-17,DIVISLAB,Largecap,Pharmaceuticals,,,,
3251,2024-10-17,RADICO,Largecap,FMCG,,,,
3252,2024-10-17,RKFORGE,Midcap,Industrials,,,,
3253,2024-10-17,STAR,Midcap,Pharmaceuticals,2025-05-22,Midcap,Pharmaceuticals,1.0
3254,2024-10-17,COFORGE,Largecap,I.T,2025-03-05,Largecap,I.T,1.0
3255,2024-10-17,CENTURYPLY,Midcap,Plywood Boards/Laminates,,,,
3256,2024-10-17,NDL,Smallcap,Textiles,,,,
3257,2024-10-17,MSPL,Smallcap,Metals,2025-03-05,Smallcap,Metals,1.0
3258,2024-10-17,KEC,Largecap,Realty,2025-03-20,Largecap,Realty,3.0
3259,2024-10-17,PFOCUS,Smallcap,Media,2025-04-28,Smallcap,Media,1.0
3260,2024-10-17,TECHM,Largecap,I.T,,,,
3261,2024-10-17,NAUKRI,Midcap,I.T,2025-05-12,Midcap,I.T,1.0
3262,2024-10-17,TORNTPOWER,Largecap,Miscellaneous,,,,
3263,2024-10-17,LTFOODS,Midcap,FMCG,,,,
3264,2024-10-17,ZEEMEDIA,Smallcap,Media,,,,
3265,2024-10-17,HUBTOWN,Smallcap,Realty,,,,
3266,2024-10-17,PGIL,Midcap,FMCG,,,,
3267,2024-10-17,FSL,Largecap,I.T,,,,
3268,2024-10-17,FORTIS,Largecap,Pharmaceuticals,2025-05-22,Largecap,Pharmaceuticals,1.0
3269,2024-10-17,MICEL,Smallcap,FMCG,,,,
3270,2024-10-17,TIMETECHNO,Midcap,FMCG,,,,
3271,2024-10-17,REFEX,Midcap,Services,,,,
3272,2024-10-17,CCCL,Smallcap,Realty,,,,
3273,2024-10-17,EDELWEISS,Midcap,Finance,2025-05-13,Midcap,Finance,3.0
3274,2024-10-17,ECLERX,Midcap,I.T,2025-05-15,Midcap,I.T,1.0
3275,2024-10-17,TARIL,Midcap,FMCG,2025-03-21,Midcap,FMCG,1.0
3276,2024-10-17,RPGLIFE,Smallcap,Pharmaceuticals,,,,
3277,2024-10-17,PERSISTENT,Largecap,I.T,,,,
3278,2024-10-17,EMAMIREAL,Smallcap,Realty,,,,
3279,2024-10-17,WABAG,Midcap,Realty,2025-05-22,Midcap,Realty,1.0
3280,2024-10-17,ASHOKA,Midcap,Realty,,,,
3281,2024-10-17,GRAVITA,Midcap,Metals,2025-04-11,Midcap,Metals,1.0
3282,2024-10-17,BFINVEST,Smallcap,Finance,,,,
3283,2024-10-17,ZENTEC,Midcap,Aerospace & Defence,,,,
3284,2024-10-17,PGEL,Largecap,FMCG,,,,
3285,2024-10-17,MCX,Largecap,Financial Services,,,,
3286,2024-10-17,TARC,Smallcap,Realty,,,,
3287,2024-10-17,BECTORFOOD,Midcap,FMCG,,,,
3288,2024-10-17,HOMEFIRST,Midcap,Finance,,,,
3289,2024-10-17,STOVEKRAFT,Smallcap,FMCG,,,,
3290,2024-10-17,VMART,Midcap,FMCG,2025-04-02,Midcap,FMCG,1.0
3291,2024-10-17,PAVNAIND,Smallcap,Auto,2025-05-08,Smallcap,Auto,1.0
3292,2024-10-17,CRAFTSMAN,Midcap,Auto,,,,
3293,2024-10-17,SHYAMMETL,Largecap,Metals,,,,
3294,2024-10-17,KIMS,Largecap,Pharmaceuticals,,,,
3295,2024-10-17,DODLA,Midcap,FMCG,,,,
3296,2024-10-17,ETERNAL,Largecap,I.T,,,,
3297,2024-10-17,KRSNAA,Smallcap,Pharmaceuticals,,,,
3298,2024-10-17,APTUS,Midcap,Finance,,,,
3299,2024-10-17,AMIORG,Smallcap,Pharmaceuticals,,,,
3300,2024-10-17,SANSERA,Midcap,Auto,,,,
3301,2024-10-17,SHARDACROP,Midcap,Industrials,2025-05-15,Midcap,Industrials,2.0
3302,2024-10-17,SAPPHIRE,Midcap,Quick Service Restaurant,2025-03-06,Midcap,Quick Service Restaurant,1.0
3303,2024-10-17,MONTECARLO,Smallcap,Textiles,2025-03-24,Smallcap,Textiles,1.0
3304,2024-10-17,SUPRIYA,Midcap,Pharmaceuticals,2025-03-21,Midcap,Pharmaceuticals,1.0
3305,2024-10-17,CMSINFO,Midcap,Miscellaneous,,,,
3306,2024-10-17,AIIL,Largecap,Finance,2025-05-14,Largecap,Finance,1.0
3307,2024-10-17,ARVSMART,Smallcap,Realty,,,,
3308,2024-10-17,RAMASTEEL,Smallcap,Metals,,,,
3309,2024-10-17,SHK,Smallcap,Industrials,2025-04-15,Smallcap,Industrials,1.0
3310,2024-10-17,LALPATHLAB,Largecap,Pharmaceuticals,,,,
3311,2024-10-17,QUICKHEAL,Smallcap,I.T,2025-05-12,Smallcap,I.T,1.0
3312,2024-10-17,HCG,Midcap,Pharmaceuticals,,,,
3313,2024-10-17,LTIM,Largecap,I.T,,,,
3314,2024-10-17,ADVENZYMES,Smallcap,Pharmaceuticals,,,,
3315,2024-10-18,ABB,Largecap,FMCG,,,,
3316,2024-10-18,BALRAMCHIN,Midcap,FMCG,2025-03-19,Midcap,FMCG,2.0
3317,2024-10-18,BASF,Largecap,Industrials,2025-05-20,Largecap,Industrials,2.0
3318,2024-10-18,BLUESTARCO,Largecap,FMCG,2025-03-03,Largecap,FMCG,1.0
3319,2024-10-18,CGPOWER,Largecap,FMCG,,,,
3320,2024-10-18,DALMIASUG,Smallcap,FMCG,2025-05-14,Smallcap,FMCG,1.0
3321,2024-10-18,EPL,Midcap,Services,2025-05-12,Midcap,Services,1.0
3322,2024-10-18,GODFRYPHLP,Largecap,FMCG,,,,
3323,2024-10-18,AGI,Midcap,Services,,,,
3324,2024-10-18,INDIAGLYCO,Midcap,FMCG,2025-05-13,Midcap,FMCG,2.0
3325,2024-10-18,SUNDROP,Smallcap,FMCG,,,,
3326,2024-10-18,WHIRLPOOL,Midcap,FMCG,2025-04-29,Midcap,FMCG,2.0
3327,2024-10-18,TRENT,Largecap,FMCG,,,,
3328,2024-10-18,LUPIN,Largecap,Pharmaceuticals,,,,
3329,2024-10-18,MFSL,Largecap,Finance,,,,
3330,2024-10-18,VEDL,Largecap,Industrials,,,,
3331,2024-10-18,NIITLTD,Smallcap,I.T,2025-04-23,Smallcap,I.T,1.0
3332,2024-10-18,ORIENTHOT,Smallcap,Services,,,,
3333,2024-10-18,PRIMESECU,Smallcap,Finance,,,,
3334,2024-10-18,JINDALSAW,Midcap,Metals,,,,
3335,2024-10-18,HINDALCO,Largecap,Metals,,,,
3336,2024-10-18,M&M,Largecap,Auto,,,,
3337,2024-10-18,SIEMENS,Largecap,FMCG,2025-03-26,Largecap,FMCG,1.0
3338,2024-10-18,VOLTAS,Largecap,FMCG,,,,
3339,2024-10-18,GRWRHITECH,Midcap,Services,,,,
3340,2024-10-18,INDHOTEL,Largecap,Services,,,,
3341,2024-10-18,GREAVESCOT,Smallcap,FMCG,2025-04-30,Smallcap,FMCG,1.0
3342,2024-10-18,BOROLTD,Smallcap,Industrials,,,,
3343,2024-10-18,SARDAEN,Midcap,Metals,2025-04-11,Midcap,Metals,2.0
3344,2024-10-18,CHOLAHLDNG,Largecap,Finance,2025-04-08,Largecap,Finance,1.0
3345,2024-10-18,IFBIND,Midcap,FMCG,,,,
3346,2024-10-18,KOTHARIPET,Smallcap,Oils,2025-03-21,Smallcap,Oils,1.0
3347,2024-10-18,PCBL,Midcap,Industrials,,,,
3348,2024-10-18,ASTRAZEN,Midcap,Pharmaceuticals,,,,
3349,2024-10-18,TI,Midcap,FMCG,2025-05-15,Midcap,FMCG,2.0
3350,2024-10-18,ASALCBR,Smallcap,FMCG,,,,
3351,2024-10-18,JAGSNPHARM,Smallcap,Pharmaceuticals,,,,
3352,2024-10-18,GUFICBIO,Smallcap,Pharmaceuticals,2025-04-24,Smallcap,Pharmaceuticals,1.0
3353,2024-10-18,INTLCONV,Smallcap,FMCG,2025-05-15,Smallcap,FMCG,1.0
3354,2024-10-18,VLSFINANCE,Smallcap,Finance,2025-04-21,Smallcap,Finance,1.0
3355,2024-10-18,AVONMORE,Smallcap,Finance,,,,
3356,2024-10-18,CREST,Smallcap,Finance,,,,
3357,2024-10-18,MANYAVAR,Midcap,FMCG,,,,
3358,2024-10-18,GMRP&UI,Midcap,Realty,,,,
3359,2024-10-18,LLOYDSME,Largecap,Industrials,,,,
3360,2024-10-18,SEQUENT,Smallcap,Pharmaceuticals,2025-05-05,Smallcap,Pharmaceuticals,1.0
3361,2024-10-18,RAINBOW,Midcap,Pharmaceuticals,,,,
3362,2024-10-18,NAVA,Midcap,Miscellaneous,,,,
3363,2024-10-18,SBCL,Smallcap,Metals,,,,
3364,2024-10-18,EMUDHRA,Midcap,I.T,,,,
3365,2024-10-18,GANECOS,Smallcap,Textiles,,,,
3366,2024-10-18,ANANTRAJ,Midcap,Realty,,,,
3367,2024-10-18,SALZERELEC,Smallcap,FMCG,2025-03-24,Smallcap,FMCG,1.0
