date,symbol,marketcapname,sector
30-09-2024,BOMDYEING,Smallcap,Textiles
30-09-2024,KIRLOSBROS,Midcap,FMCG
30-09-2024,VLSFINANCE,Smallcap,Finance
30-09-2024,VAKRANGEE,Smallcap,I.T
30-09-2024,TRIGYN,Smallcap,I.T
30-09-2024,SOMATEX,Smallcap,Services
30-09-2024,WEIZMANIND,Smallcap,Textiles
30-09-2024,PKTEA,Smallcap,FMCG
30-09-2024,SAREGAMA,Midcap,Media
30-09-2024,ALPA,Smallcap,Pharmaceuticals
30-09-2024,MAANALU,Smallcap,Metals
30-09-2024,AHLEAST,Smallcap,Services
30-09-2024,VASWANI,Smallcap,Metals
30-09-2024,TERASOFT,Smallcap,I.T
30-09-2024,VSSL,Smallcap,Metals
01-10-2024,INDIAGLYCO,Midcap,FMCG
01-10-2024,HERCULES,Smallcap,FMCG
01-10-2024,JAYSREETEA,Smallcap,FMCG
01-10-2024,SAH,Smallcap,Services
01-10-2024,PKTEA,Smallcap,FMCG
01-10-2024,KAPSTON,Smallcap,Miscellaneous
01-10-2024,NATIONALUM,Largecap,Metals
01-10-2024,TAKE,Smallcap,Pharmaceuticals
01-10-2024,MAANALU,Smallcap,Metals
01-10-2024,AHLEAST,Smallcap,Services
01-10-2024,VMART,Midcap,FMCG
03-10-2024,GROBTEA,Smallcap,FMCG
03-10-2024,UNITEDTEA,Smallcap,FMCG
03-10-2024,KAPSTON,Smallcap,Miscellaneous
03-10-2024,ANUP,Midcap,Industrials
03-10-2024,PETRONET,Largecap,Industrials
03-10-2024,TERASOFT,Smallcap,I.T
03-10-2024,DTIL,Smallcap,FMCG
03-10-2024,SHIVALIK,Smallcap,Industrials
03-10-2024,BEARDSELL,Smallcap,FMCG
03-10-2024,PARAGMILK,Smallcap,FMCG
04-10-2024,HEUBACHIND,Smallcap,Industrials
04-10-2024,GROBTEA,Smallcap,FMCG
04-10-2024,JKPAPER,Midcap,Industrials
04-10-2024,RSYSTEMS,Smallcap,I.T
04-10-2024,CARERATING,Midcap,Miscellaneous
04-10-2024,APTUS,Midcap,Finance
07-10-2024,FINPIPE,Midcap,FMCG
07-10-2024,TAINWALCHM,Smallcap,Services
07-10-2024,AUSOMENT,Smallcap,Services
07-10-2024,DBCORP,Smallcap,Media
08-10-2024,INDIAGLYCO,Midcap,FMCG
08-10-2024,TAINWALCHM,Smallcap,Services
08-10-2024,JYOTISTRUC,Smallcap,FMCG
08-10-2024,SINDHUTRAD,Smallcap,Services
08-10-2024,SECMARK,Smallcap,I.T
08-10-2024,WONDERLA,Smallcap,Media
09-10-2024,AKZOINDIA,Midcap,Industrials
09-10-2024,KEYFINSERV,Smallcap,Finance
09-10-2024,EMUDHRA,Midcap,I.T
09-10-2024,JYOTISTRUC,Smallcap,FMCG
09-10-2024,AARVI,Smallcap,Miscellaneous
09-10-2024,DBSTOCKBRO,Smallcap,Services
09-10-2024,SINDHUTRAD,Smallcap,Services
09-10-2024,SECMARK,Smallcap,I.T
09-10-2024,JPPOWER,Midcap,Miscellaneous
09-10-2024,SASKEN,Smallcap,I.T
09-10-2024,MAGNUM,Smallcap,Industrials
09-10-2024,DHANI,Smallcap,Finance
09-10-2024,PDMJEPAPER,Smallcap,Industrials
10-10-2024,TRF,Smallcap,FMCG
10-10-2024,GANECOS,Smallcap,Textiles
10-10-2024,63MOONS,Smallcap,I.T
10-10-2024,ICEMAKE,Smallcap,FMCG
10-10-2024,XELPMOC,Smallcap,I.T
10-10-2024,POWERINDIA,Largecap,FMCG
10-10-2024,NITCO,Smallcap,Services
10-10-2024,DBREALTY,Midcap,Realty
10-10-2024,ZENTEC,Midcap,Aerospace & Defence
11-10-2024,AGI,Midcap,Services
11-10-2024,SUNDROP,Smallcap,FMCG
11-10-2024,SUDARSCHEM,Midcap,Industrials
11-10-2024,AUSOMENT,Smallcap,Services
11-10-2024,USHAMART,Midcap,Metals
11-10-2024,SOMATEX,Smallcap,Services
11-10-2024,NETWEB,Midcap,I.T
11-10-2024,NDGL,Smallcap,Finance
11-10-2024,HECPROJECT,Smallcap,Realty
11-10-2024,DBREALTY,Midcap,Realty
11-10-2024,PAVNAIND,Smallcap,Auto
14-10-2024,HLVLTD,Smallcap,Services
14-10-2024,PREMIERPOL,Smallcap,FMCG
14-10-2024,REDTAPE,Midcap,FMCG
14-10-2024,PODDARMENT,Smallcap,Industrials
14-10-2024,AEROFLEX,Smallcap,Metals
14-10-2024,GANESHHOUC,Midcap,Realty
14-10-2024,DPWIRES,Smallcap,Metals
14-10-2024,63MOONS,Smallcap,I.T
14-10-2024,SBGLP,Smallcap,Realty
14-10-2024,SECMARK,Smallcap,I.T
14-10-2024,APTUS,Midcap,Finance
14-10-2024,SKIPPER,Midcap,Industrials
15-10-2024,GFLLIMITED,Smallcap,Finance
15-10-2024,AJMERA,Smallcap,Realty
15-10-2024,PREMIERPOL,Smallcap,FMCG
15-10-2024,SILINV,Smallcap,Finance
15-10-2024,63MOONS,Smallcap,I.T
15-10-2024,5PAISA,Smallcap,Services
15-10-2024,SECMARK,Smallcap,I.T
15-10-2024,ANGELONE,Largecap,Services
15-10-2024,NSIL,Smallcap,Finance
15-10-2024,NETWORK18,Midcap,Media
15-10-2024,MOTILALOFS,Largecap,Services
15-10-2024,SMCGLOBAL,Smallcap,Services
15-10-2024,BIGBLOC,Smallcap,Industrials
16-10-2024,RALLIS,Midcap,Industrials
16-10-2024,IFBIND,Midcap,FMCG
16-10-2024,ORBTEXP,Smallcap,Textiles
16-10-2024,PYRAMID,Smallcap,Services
16-10-2024,GLOBAL,Smallcap,Services
16-10-2024,HDFCAMC,Largecap,Finance
16-10-2024,UTIAMC,Midcap,Finance
16-10-2024,NSIL,Smallcap,Finance
16-10-2024,HTMEDIA,Smallcap,Media
16-10-2024,BEDMUTHA,Smallcap,Metals
16-10-2024,RAILTEL,Midcap,Telecom
16-10-2024,MOL,Smallcap,Industrials
16-10-2024,ABSLAMC,Largecap,Finance
16-10-2024,PRECAM,Smallcap,Auto
17-10-2024,KARURVYSYA,Midcap,Bank
17-10-2024,HIRECT,Smallcap,FMCG
17-10-2024,PYRAMID,Smallcap,Services
17-10-2024,MPHASIS,Largecap,I.T
17-10-2024,NSIL,Smallcap,Finance
17-10-2024,AHLEAST,Smallcap,Services
17-10-2024,BESTAGRO,Smallcap,Industrials
18-10-2024,GFLLIMITED,Smallcap,Finance
18-10-2024,HIRECT,Smallcap,FMCG
18-10-2024,PENIND,Smallcap,Metals
18-10-2024,SILINV,Smallcap,Finance
18-10-2024,TEJASNET,Midcap,Telecom
18-10-2024,VPRPL,Smallcap,Realty
18-10-2024,ARVEE,Smallcap,Industrials
18-10-2024,NSIL,Smallcap,Finance
18-10-2024,MOTILALOFS,Largecap,Services
18-10-2024,HEMIPROP,Smallcap,Realty
21-10-2024,GFLLIMITED,Smallcap,Finance
21-10-2024,MAHSCOOTER,Midcap,Finance
21-10-2024,VHL,Smallcap,Finance
21-10-2024,TATACHEM,Largecap,Industrials
21-10-2024,ZUARIIND,Smallcap,FMCG
21-10-2024,AFSL,Smallcap,Finance
21-10-2024,SILINV,Smallcap,Finance
21-10-2024,TEJASNET,Midcap,Telecom
21-10-2024,GANGESSECU,Smallcap,Finance
21-10-2024,AMBER,Largecap,FMCG
21-10-2024,ARVEE,Smallcap,Industrials
21-10-2024,JSWHL,Largecap,Finance
21-10-2024,NAHARCAP,Smallcap,Finance
21-10-2024,BFINVEST,Smallcap,Finance
21-10-2024,DELPHIFX,Smallcap,Finance
21-10-2024,JPOLYINVST,Smallcap,Finance
21-10-2024,PILANIINVS,Midcap,Finance
22-10-2024,SAURASHCEM,Smallcap,Industrials
22-10-2024,TALBROAUTO,Smallcap,Auto
22-10-2024,UNICHEMLAB,Smallcap,Pharmaceuticals
22-10-2024,MITCON,Smallcap,Miscellaneous
22-10-2024,CUB,Midcap,Bank
23-10-2024,DYCL,Smallcap,Industrials
23-10-2024,GMDCLTD,Midcap,Industrials
23-10-2024,COFORGE,Largecap,I.T
23-10-2024,PERSISTENT,Largecap,I.T
23-10-2024,PAYTM,Largecap,I.T
24-10-2024,HIMATSEIDE,Smallcap,Textiles
24-10-2024,VISHNU,Smallcap,Industrials
24-10-2024,PPLPHARMA,Largecap,Pharmaceuticals
24-10-2024,ASTERDM,Largecap,Pharmaceuticals
24-10-2024,TARACHAND,Smallcap,Miscellaneous
24-10-2024,PAR,Smallcap,Pharmaceuticals
24-10-2024,HPIL,Smallcap,Industrials
24-10-2024,CARERATING,Midcap,Miscellaneous
24-10-2024,SONACOMS,Largecap,Auto
25-10-2024,SALONA,Smallcap,Textiles
25-10-2024,KIRLPNU,Midcap,FMCG
25-10-2024,KAMATHOTEL,Smallcap,Services
25-10-2024,DPWIRES,Smallcap,Metals
25-10-2024,DCBBANK,Smallcap,Bank
28-10-2024,ARE&M,Midcap,Auto
28-10-2024,BHEL,Largecap,FMCG
28-10-2024,KIRLPNU,Midcap,FMCG
28-10-2024,DMCC,Smallcap,Industrials
28-10-2024,SHRIRAMFIN,Largecap,Finance
28-10-2024,SYRMA,Midcap,FMCG
28-10-2024,ACI,Midcap,Industrials
28-10-2024,POONAWALLA,Largecap,Finance
28-10-2024,MEDICO,Smallcap,Pharmaceuticals
28-10-2024,ORIENTELEC,Midcap,FMCG
28-10-2024,LAGNAM,Smallcap,Textiles
28-10-2024,INDIANB,Largecap,Bank
28-10-2024,DLF,Largecap,Realty
28-10-2024,SHARDACROP,Midcap,Industrials
29-10-2024,FEDERALBNK,Largecap,Bank
29-10-2024,GILLETTE,Largecap,FMCG
29-10-2024,LANCORHOL,Smallcap,Realty
29-10-2024,PARADEEP,Midcap,Industrials
29-10-2024,SYRMA,Midcap,FMCG
29-10-2024,JSWINFRA,Largecap,Industrials
29-10-2024,DYCL,Smallcap,Industrials
29-10-2024,RPTECH,Smallcap,Services
29-10-2024,AMIORG,Smallcap,Pharmaceuticals
30-10-2024,JAGSNPHARM,Smallcap,Pharmaceuticals
30-10-2024,POONAWALLA,Largecap,Finance
30-10-2024,ABCAPITAL,Largecap,Finance
30-10-2024,BYKE,Smallcap,Services
30-10-2024,CGCL,Midcap,Finance
30-10-2024,POLYMED,Largecap,Pharmaceuticals
30-10-2024,REDINGTON,Largecap,Services
30-10-2024,IRFC,Largecap,Finance
30-10-2024,KRSNAA,Smallcap,Pharmaceuticals
30-10-2024,DATAPATTNS,Midcap,Aerospace & Defence
31-10-2024,CIPLA,Largecap,Pharmaceuticals
31-10-2024,LT,Largecap,Realty
31-10-2024,AKZOINDIA,Midcap,Industrials
31-10-2024,OCCL,Smallcap,Finance
31-10-2024,EVERESTIND,Smallcap,Industrials
31-10-2024,HECPROJECT,Smallcap,Realty
31-10-2024,BYKE,Smallcap,Services
31-10-2024,JWL,Midcap,FMCG
31-10-2024,AGIIL,Smallcap,Realty
01-11-2024,SIL,Smallcap,Services
01-11-2024,SHREERAMA,Smallcap,Services
01-11-2024,NECCLTD,Smallcap,Services
04-11-2024,SIYSIL,Smallcap,Textiles
04-11-2024,ELGIRUBCO,Smallcap,FMCG
04-11-2024,AZAD,Midcap,Aerospace & Defence
04-11-2024,PRITI,Smallcap,FMCG
04-11-2024,FINEORG,Midcap,Industrials
04-11-2024,SHREERAMA,Smallcap,Services
04-11-2024,TAJGVK,Smallcap,Services
05-11-2024,MRPL,Largecap,Industrials
05-11-2024,KIRLOSBROS,Midcap,FMCG
05-11-2024,BOROLTD,Smallcap,Industrials
05-11-2024,TI,Midcap,FMCG
05-11-2024,WALCHANNAG,Smallcap,FMCG
05-11-2024,ELGIRUBCO,Smallcap,FMCG
05-11-2024,SHANKARA,Smallcap,FMCG
05-11-2024,STEELCITY,Smallcap,Services
05-11-2024,GANESHHOUC,Midcap,Realty
05-11-2024,SOFTTECH,Smallcap,I.T
05-11-2024,SHREERAMA,Smallcap,Services
05-11-2024,GOKUL,Smallcap,FMCG
05-11-2024,TDPOWERSYS,Midcap,FMCG
05-11-2024,GLAND,Largecap,Pharmaceuticals
05-11-2024,PDMJEPAPER,Smallcap,Industrials
06-11-2024,WENDT,Smallcap,FMCG
06-11-2024,FIBERWEB,Smallcap,Textiles
06-11-2024,SUPREMEIND,Largecap,FMCG
06-11-2024,KELLTONTEC,Smallcap,I.T
06-11-2024,MANGCHEFER,Smallcap,Industrials
06-11-2024,ZIMLAB,Smallcap,Pharmaceuticals
06-11-2024,GAIL,Largecap,Industrials
06-11-2024,NDTV,Smallcap,Media
06-11-2024,GOKUL,Smallcap,FMCG
07-11-2024,CENTENKA,Smallcap,Textiles
07-11-2024,SWANENERGY,Midcap,Miscellaneous
07-11-2024,APOLLOHOSP,Largecap,Pharmaceuticals
07-11-2024,WINDMACHIN,Smallcap,FMCG
07-11-2024,AVALON,Midcap,FMCG
07-11-2024,DCMSHRIRAM,Midcap,Miscellaneous
07-11-2024,ITI,Largecap,Aerospace & Defence
07-11-2024,KIOCL,Midcap,Industrials
07-11-2024,CCHHL,Smallcap,Services
07-11-2024,RAMCOIND,Smallcap,Industrials
07-11-2024,JSWHL,Largecap,Finance
07-11-2024,TERASOFT,Smallcap,I.T
07-11-2024,NECCLTD,Smallcap,Services
08-11-2024,VHL,Smallcap,Finance
08-11-2024,INDHOTEL,Largecap,Services
08-11-2024,RELCHEMQ,Smallcap,Textiles
08-11-2024,AVALON,Midcap,FMCG
08-11-2024,ITI,Largecap,Aerospace & Defence
08-11-2024,DOLLAR,Smallcap,FMCG
08-11-2024,INNOVACAP,Midcap,Pharmaceuticals
08-11-2024,JSWHL,Largecap,Finance
08-11-2024,LOKESHMACH,Smallcap,FMCG
08-11-2024,PAGEIND,Largecap,FMCG
08-11-2024,IMFA,Smallcap,Metals
08-11-2024,TERASOFT,Smallcap,I.T
08-11-2024,LATENTVIEW,Midcap,I.T
11-11-2024,VHL,Smallcap,Finance
11-11-2024,SCI,Midcap,Services
11-11-2024,ITI,Largecap,Aerospace & Defence
11-11-2024,VIMTALABS,Smallcap,Pharmaceuticals
11-11-2024,SHANKARA,Smallcap,FMCG
11-11-2024,MAHESHWARI,Smallcap,Services
11-11-2024,ELECTHERM,Smallcap,Metals
11-11-2024,SANDHAR,Smallcap,Auto
11-11-2024,BORORENEW,Midcap,Industrials
11-11-2024,BIOCON,Largecap,Pharmaceuticals
11-11-2024,PFC,Largecap,Finance
11-11-2024,PPAP,Smallcap,Auto
11-11-2024,ARIES,Smallcap,Industrials
12-11-2024,STCINDIA,Smallcap,Services
12-11-2024,HLEGLAS,Smallcap,FMCG
12-11-2024,HMAAGRO,Smallcap,FMCG
12-11-2024,ELECTHERM,Smallcap,Metals
12-11-2024,DEEDEV,Smallcap,Metals
12-11-2024,UNOMINDA,Largecap,Auto
12-11-2024,SASKEN,Smallcap,I.T
12-11-2024,JUBLFOOD,Largecap,Quick Service Restaurant
13-11-2024,WINDMACHIN,Smallcap,FMCG
13-11-2024,KILITCH,Smallcap,Pharmaceuticals
13-11-2024,KNRCON,Midcap,Realty
14-11-2024,BANCOINDIA,Midcap,Auto
14-11-2024,GRWRHITECH,Midcap,Services
14-11-2024,EICHERMOT,Largecap,Auto
14-11-2024,DCAL,Smallcap,Pharmaceuticals
14-11-2024,CAMLINFINE,Smallcap,Industrials
14-11-2024,KIRIINDUS,Smallcap,Industrials
18-11-2024,BANCOINDIA,Midcap,Auto
18-11-2024,LAMBODHARA,Smallcap,Textiles
18-11-2024,LORDSCHLO,Smallcap,Industrials
18-11-2024,ARTNIRMAN,Smallcap,Realty
18-11-2024,SRM,Smallcap,Realty
18-11-2024,FIRSTCRY,Midcap,FMCG
18-11-2024,NATIONALUM,Largecap,Metals
18-11-2024,NSIL,Smallcap,Finance
18-11-2024,JINDALPHOT,Smallcap,Finance
18-11-2024,CAMLINFINE,Smallcap,Industrials
18-11-2024,KIRIINDUS,Smallcap,Industrials
18-11-2024,EXPLEOSOL,Smallcap,I.T
18-11-2024,MUTHOOTFIN,Largecap,Finance
18-11-2024,JPOLYINVST,Smallcap,Finance
19-11-2024,AMJLAND,Smallcap,Realty
19-11-2024,IVP,Smallcap,Industrials
19-11-2024,JASH,Smallcap,FMCG
19-11-2024,AARON,Smallcap,FMCG
19-11-2024,AKUMS,Midcap,Pharmaceuticals
19-11-2024,PAR,Smallcap,Pharmaceuticals
19-11-2024,BALAJITELE,Smallcap,Media
19-11-2024,PGIL,Midcap,FMCG
19-11-2024,ARIES,Smallcap,Industrials
19-11-2024,GPTINFRA,Smallcap,Realty
19-11-2024,MTARTECH,Midcap,Aerospace & Defence
21-11-2024,ARTEMISMED,Smallcap,Pharmaceuticals
21-11-2024,KIRIINDUS,Smallcap,Industrials
21-11-2024,JPOLYINVST,Smallcap,Finance
22-11-2024,INGERRAND,Midcap,FMCG
22-11-2024,JAGSNPHARM,Smallcap,Pharmaceuticals
22-11-2024,RATNAVEER,Smallcap,Metals
22-11-2024,TFCILTD,Smallcap,Finance
22-11-2024,INDOCO,Smallcap,Pharmaceuticals
22-11-2024,VIPCLOTHNG,Smallcap,Textiles
22-11-2024,NAUKRI,Midcap,I.T
22-11-2024,SOBHA,Midcap,Realty
22-11-2024,SPARC,Midcap,Pharmaceuticals
22-11-2024,INCREDIBLE,Smallcap,Metals
22-11-2024,SUPRIYA,Midcap,Pharmaceuticals
25-11-2024,XPROINDIA,Smallcap,Services
25-11-2024,SIEMENS,Largecap,FMCG
25-11-2024,ELGIEQUIP,Midcap,FMCG
25-11-2024,VIMTALABS,Smallcap,Pharmaceuticals
25-11-2024,KREBSBIO,Smallcap,Pharmaceuticals
25-11-2024,KRYSTAL,Smallcap,Miscellaneous
25-11-2024,POLYMED,Largecap,Pharmaceuticals
25-11-2024,SHIVAMAUTO,Smallcap,Auto
25-11-2024,JKIL,Midcap,Realty
25-11-2024,MANINFRA,Midcap,Realty
25-11-2024,SIGMA,Smallcap,I.T
25-11-2024,WINDLAS,Smallcap,Pharmaceuticals
26-11-2024,JINDALPOLY,Smallcap,Textiles
26-11-2024,PEL,Largecap,Finance
26-11-2024,AMJLAND,Smallcap,Realty
26-11-2024,SIYSIL,Smallcap,Textiles
26-11-2024,MINDTECK,Smallcap,I.T
26-11-2024,KREBSBIO,Smallcap,Pharmaceuticals
26-11-2024,STERTOOLS,Smallcap,Industrials
26-11-2024,TTML,Midcap,Telecom
26-11-2024,RPPINFRA,Smallcap,Realty
26-11-2024,TRITURBINE,Midcap,FMCG
27-11-2024,XPROINDIA,Smallcap,Services
27-11-2024,LAMBODHARA,Smallcap,Textiles
27-11-2024,RUBFILA,Smallcap,FMCG
27-11-2024,SHAILY,Midcap,FMCG
27-11-2024,RUBYMILLS,Smallcap,Textiles
27-11-2024,MINDTECK,Smallcap,I.T
27-11-2024,JAYBARMARU,Smallcap,Auto
27-11-2024,SINCLAIR,Smallcap,Services
27-11-2024,FEDFINA,Smallcap,Finance
27-11-2024,SARLAPOLY,Smallcap,Textiles
27-11-2024,SCILAL,Smallcap,Miscellaneous
27-11-2024,ATGL,Largecap,Industrials
27-11-2024,OLAELEC,Largecap,Auto
27-11-2024,HGS,Smallcap,I.T
27-11-2024,ADANIPOWER,Largecap,Miscellaneous
27-11-2024,RAMKY,Smallcap,Realty
27-11-2024,QUESS,Smallcap,Miscellaneous
28-11-2024,BLISSGVS,Smallcap,Pharmaceuticals
28-11-2024,HINDCON,Smallcap,Industrials
28-11-2024,ATGL,Largecap,Industrials
28-11-2024,UJJIVANSFB,Midcap,Bank
28-11-2024,AGARIND,Smallcap,Oils
28-11-2024,VIPCLOTHNG,Smallcap,Textiles
28-11-2024,CINELINE,Smallcap,Media
28-11-2024,SELMC,Smallcap,Textiles
28-11-2024,ADANIPOWER,Largecap,Miscellaneous
28-11-2024,MANINFRA,Midcap,Realty
28-11-2024,KRITINUT,Smallcap,FMCG
28-11-2024,NAVKARCORP,Smallcap,Services
29-11-2024,FACT,Largecap,Industrials
29-11-2024,IGPL,Smallcap,Industrials
29-11-2024,KSL,Smallcap,Metals
29-11-2024,TIRUMALCHM,Smallcap,Industrials
29-11-2024,JAGSNPHARM,Smallcap,Pharmaceuticals
29-11-2024,JINDRILL,Smallcap,Oils
29-11-2024,LLOYDSME,Largecap,Industrials
29-11-2024,SOMATEX,Smallcap,Services
29-11-2024,MCL,Smallcap,Industrials
29-11-2024,HINDCON,Smallcap,Industrials
29-11-2024,BSHSL,Smallcap,FMCG
29-11-2024,BALAJITELE,Smallcap,Media
29-11-2024,MANGALAM,Smallcap,Pharmaceuticals
29-11-2024,SELMC,Smallcap,Textiles
29-11-2024,MANINFRA,Midcap,Realty
29-11-2024,FAIRCHEMOR,Smallcap,Industrials
29-11-2024,SIGACHI,Smallcap,Pharmaceuticals
29-11-2024,ADANIENSOL,Largecap,Miscellaneous
29-11-2024,PDMJEPAPER,Smallcap,Industrials
02-12-2024,AGI,Midcap,Services
02-12-2024,JINDALPOLY,Smallcap,Textiles
02-12-2024,WSTCSTPAPR,Smallcap,Industrials
02-12-2024,CASTROLIND,Largecap,Industrials
02-12-2024,ORIENTPPR,Smallcap,Industrials
02-12-2024,SIYSIL,Smallcap,Textiles
02-12-2024,NELCO,Smallcap,Telecom
02-12-2024,COSMOFIRST,Smallcap,Services
02-12-2024,HIMATSEIDE,Smallcap,Textiles
02-12-2024,SHREYANIND,Smallcap,Industrials
02-12-2024,STARPAPER,Smallcap,Industrials
02-12-2024,INOXGREEN,Midcap,Miscellaneous
02-12-2024,ASAL,Smallcap,Auto
02-12-2024,TRANSWORLD,Smallcap,Services
02-12-2024,HIKAL,Smallcap,Pharmaceuticals
02-12-2024,MCL,Smallcap,Industrials
02-12-2024,NOVAAGRI,Smallcap,Industrials
02-12-2024,TNPL,Smallcap,Industrials
02-12-2024,PAR,Smallcap,Pharmaceuticals
02-12-2024,AFFLE,Largecap,I.T
02-12-2024,HAPPSTMNDS,Midcap,I.T
02-12-2024,IZMO,Smallcap,I.T
02-12-2024,DSSL,Smallcap,I.T
02-12-2024,RAMCOSYS,Smallcap,I.T
02-12-2024,RUCHIRA,Smallcap,Industrials
02-12-2024,EMAMIPAP,Smallcap,Industrials
02-12-2024,INOXWIND,Largecap,FMCG
02-12-2024,SHREEPUSHK,Smallcap,Industrials
03-12-2024,TATAELXSI,Largecap,I.T
03-12-2024,RESPONIND,Midcap,FMCG
03-12-2024,DMCC,Smallcap,Industrials
03-12-2024,KANPRPLA,Smallcap,Services
03-12-2024,INDBANK,Smallcap,Services
03-12-2024,BSL,Smallcap,Textiles
03-12-2024,HARSHA,Smallcap,Auto
03-12-2024,NSLNISP,Midcap,Metals
03-12-2024,JINDWORLD,Midcap,Textiles
03-12-2024,LINCOLN,Smallcap,Pharmaceuticals
03-12-2024,INDRAMEDCO,Smallcap,Pharmaceuticals
03-12-2024,CERA,Midcap,Industrials
03-12-2024,KUANTUM,Smallcap,Industrials
03-12-2024,GPPL,Midcap,Industrials
03-12-2024,RHIM,Midcap,Industrials
03-12-2024,SHIVALIK,Smallcap,Industrials
04-12-2024,BPL,Smallcap,FMCG
04-12-2024,CENTRUM,Smallcap,Finance
04-12-2024,SWANENERGY,Midcap,Miscellaneous
04-12-2024,BANSWRAS,Smallcap,Textiles
04-12-2024,TEXINFRA,Smallcap,Realty
04-12-2024,BHARATGEAR,Smallcap,Auto
04-12-2024,HEG,Midcap,FMCG
04-12-2024,INDIANCARD,Smallcap,Textiles
04-12-2024,GANDHITUBE,Smallcap,Metals
04-12-2024,ORICONENT,Smallcap,Services
04-12-2024,APCL,Smallcap,Industrials
04-12-2024,SKMEGGPROD,Smallcap,FMCG
04-12-2024,STARCEMENT,Midcap,Industrials
04-12-2024,ARTNIRMAN,Smallcap,Realty
04-12-2024,KOTHARIPRO,Smallcap,Services
04-12-2024,ZIMLAB,Smallcap,Pharmaceuticals
04-12-2024,LINCOLN,Smallcap,Pharmaceuticals
04-12-2024,DHANBANK,Smallcap,Bank
04-12-2024,IOB,Largecap,Bank
04-12-2024,UCOBANK,Largecap,Bank
04-12-2024,SPLIL,Smallcap,Services
04-12-2024,CENTRALBK,Largecap,Bank
04-12-2024,PSB,Largecap,Bank
04-12-2024,LOVABLE,Smallcap,Textiles
04-12-2024,WONDERLA,Smallcap,Media
04-12-2024,SHIVALIK,Smallcap,Industrials
05-12-2024,LAMBODHARA,Smallcap,Textiles
05-12-2024,MAHSEAMLES,Midcap,Metals
05-12-2024,CASTROLIND,Largecap,Industrials
05-12-2024,STYRENIX,Midcap,Oils
05-12-2024,MANINDS,Smallcap,Metals
05-12-2024,SURYALAXMI,Smallcap,Textiles
05-12-2024,MMFL,Smallcap,Industrials
05-12-2024,KPIL,Midcap,Realty
05-12-2024,CDSL,Largecap,Financial Services
05-12-2024,ARTNIRMAN,Smallcap,Realty
05-12-2024,NITIRAJ,Smallcap,FMCG
05-12-2024,LIKHITHA,Smallcap,Realty
05-12-2024,REPRO,Smallcap,Miscellaneous
06-12-2024,UMANGDAIRY,Smallcap,FMCG
06-12-2024,RAIN,Smallcap,Miscellaneous
06-12-2024,RUBFILA,Smallcap,FMCG
06-12-2024,TEXINFRA,Smallcap,Realty
06-12-2024,GABRIEL,Midcap,Auto
06-12-2024,STARTECK,Smallcap,Finance
06-12-2024,DELHIVERY,Largecap,Services
06-12-2024,SALZERELEC,Smallcap,FMCG
06-12-2024,HBLENGINE,Midcap,Auto
06-12-2024,OMAXAUTO,Smallcap,Auto
06-12-2024,SUPERHOUSE,Smallcap,FMCG
06-12-2024,RHL,Smallcap,Services
06-12-2024,ELGIRUBCO,Smallcap,FMCG
06-12-2024,ASPINWALL,Smallcap,Services
06-12-2024,SOTL,Smallcap,Oils
06-12-2024,BRNL,Smallcap,Realty
06-12-2024,EMSLIMITED,Smallcap,Realty
06-12-2024,THEJO,Smallcap,Industrials
06-12-2024,ARTNIRMAN,Smallcap,Realty
06-12-2024,AIRAN,Smallcap,I.T
06-12-2024,GOLDIAM,Smallcap,Miscellaneous
06-12-2024,ASIANENE,Smallcap,Oils
06-12-2024,CHEMFAB,Smallcap,Industrials
06-12-2024,OMINFRAL,Smallcap,Realty
06-12-2024,RPSGVENT,Smallcap,I.T
06-12-2024,BORORENEW,Midcap,Industrials
06-12-2024,DJML,Smallcap,Services
06-12-2024,AXISCADES,Smallcap,I.T
06-12-2024,CTE,Smallcap,I.T
06-12-2024,INDOWIND,Smallcap,Miscellaneous
06-12-2024,BGRENERGY,Smallcap,Realty
06-12-2024,SAMPANN,Smallcap,FMCG
06-12-2024,DRCSYSTEMS,Smallcap,I.T
06-12-2024,HPL,Smallcap,FMCG
09-12-2024,LAMBODHARA,Smallcap,Textiles
09-12-2024,MTNL,Smallcap,Telecom
09-12-2024,UMANGDAIRY,Smallcap,FMCG
09-12-2024,MIRCELECTR,Smallcap,FMCG
09-12-2024,RSWM,Smallcap,Textiles
09-12-2024,CEATLTD,Midcap,Auto
09-12-2024,BANSWRAS,Smallcap,Textiles
09-12-2024,INDIANCARD,Smallcap,Textiles
09-12-2024,STARTECK,Smallcap,Finance
09-12-2024,DONEAR,Smallcap,Textiles
09-12-2024,ORBTEXP,Smallcap,Textiles
09-12-2024,MHLXMIRU,Smallcap,Textiles
09-12-2024,ROTO,Smallcap,FMCG
09-12-2024,ICIL,Midcap,Textiles
09-12-2024,TRIDENT,Midcap,Textiles
09-12-2024,NAHARPOLY,Smallcap,Services
09-12-2024,MAZDA,Smallcap,FMCG
09-12-2024,SARLAPOLY,Smallcap,Textiles
09-12-2024,JKTYRE,Midcap,Auto
09-12-2024,MOKSH,Smallcap,Miscellaneous
09-12-2024,SOUTHWEST,Smallcap,Industrials
09-12-2024,MARINE,Smallcap,FMCG
09-12-2024,AMBIKCO,Smallcap,Textiles
09-12-2024,GOKEX,Midcap,FMCG
