,date_x,symbol,marketcapname_x,sector_x,date_y,marketcapname_y,sector_y,cumulative_sum
3193,2024-10-15,CMSINFO,Midcap,Miscellaneous,,,,
3194,2024-10-15,MINDACORP,Midcap,Auto,,,,
3195,2024-10-15,OSWALGREEN,Smallcap,Finance,2025-04-17,Smallcap,Finance,1.0
3196,2024-10-15,ARVSMART,Smallcap,Realty,,,,
3197,2024-10-15,RAMASTEEL,Smallcap,Metals,,,,
3198,2024-10-15,SHK,Smallcap,Industrials,2025-04-15,Smallcap,Industrials,1.0
3199,2024-10-15,ALKEM,Largecap,Pharmaceuticals,,,,
3200,2024-10-15,LALPATHLAB,Largecap,Pharmaceuticals,,,,
3201,2024-10-15,QUICKHEAL,Smallcap,I.T,2025-05-12,Smallcap,I.T,1.0
3202,2024-10-15,GOKULAGRO,Smallcap,FMCG,2025-03-19,Smallcap,FMCG,1.0
3203,2024-10-15,HCG,Midcap,Pharmaceuticals,,,,
3204,2024-10-15,PARAGMILK,Smallcap,FMCG,2025-05-05,Smallcap,FMCG,3.0
3205,2024-10-15,LTIM,Largecap,I.T,,,,
3206,2024-10-15,ADVENZYMES,Smallcap,Pharmaceuticals,,,,
3207,2024-10-15,RADHIKAJWE,Smallcap,Miscellaneous,,,,
3208,2024-10-16,ABB,Largecap,FMCG,,,,
3209,2024-10-16,BALRAMCHIN,Midcap,FMCG,2025-03-19,Midcap,FMCG,2.0
3210,2024-10-16,ABREL,Largecap,Industrials,2025-03-03,Largecap,Industrials,1.0
3211,2024-10-16,BASF,Largecap,Industrials,2025-05-20,Largecap,Industrials,2.0
3212,2024-10-16,BLUESTARCO,Largecap,FMCG,2025-03-03,Largecap,FMCG,1.0
3213,2024-10-16,SUNDARMFIN,Largecap,Finance,,,,
3214,2024-10-16,CGPOWER,Largecap,FMCG,,,,
3215,2024-10-16,DCW,Smallcap,Oils,,,,
3216,2024-10-16,EPL,Midcap,Services,2025-05-12,Midcap,Services,1.0
3217,2024-10-16,GODFRYPHLP,Largecap,FMCG,,,,
3218,2024-10-16,GFLLIMITED,Smallcap,Finance,,,,
3219,2024-10-16,HCL-INSYS,Smallcap,I.T,,,,
3220,2024-10-16,HSCL,Largecap,Industrials,,,,
3221,2024-10-16,AGI,Midcap,Services,,,,
3222,2024-10-16,INDIAGLYCO,Midcap,FMCG,2025-05-13,Midcap,FMCG,2.0
3223,2024-10-16,INFY,Largecap,I.T,,,,
3224,2024-10-16,SUNDROP,Smallcap,FMCG,,,,
3225,2024-10-16,JSWSTEEL,Largecap,Metals,,,,
3226,2024-10-16,WHIRLPOOL,Midcap,FMCG,2025-04-29,Midcap,FMCG,2.0
3227,2024-10-16,LUPIN,Largecap,Pharmaceuticals,,,,
3228,2024-10-16,MFSL,Largecap,Finance,,,,
3229,2024-10-16,MOREPENLAB,Smallcap,Pharmaceuticals,2025-04-24,Smallcap,Pharmaceuticals,2.0
3230,2024-10-16,VEDL,Largecap,Industrials,,,,
3231,2024-10-16,ORIENTHOT,Smallcap,Services,,,,
3232,2024-10-16,OSWALAGRO,Smallcap,Services,2025-04-17,Smallcap,Services,2.0
3233,2024-10-16,SURYAROSNI,Midcap,Metals,,,,
3234,2024-10-16,JINDALSAW,Midcap,Metals,,,,
3235,2024-10-16,RELINFRA,Midcap,Realty,2025-03-26,Midcap,Realty,2.0
3236,2024-10-16,SPMLINFRA,Smallcap,Realty,,,,
3237,2024-10-16,TORNTPHARM,Largecap,Pharmaceuticals,,,,
3238,2024-10-16,HINDALCO,Largecap,Metals,,,,
3239,2024-10-16,BAJAJHLDNG,Largecap,Finance,2025-05-19,Largecap,Finance,1.0
3240,2024-10-16,M&M,Largecap,Auto,,,,
3241,2024-10-16,DEEPAKFERT,Midcap,Industrials,,,,
3242,2024-10-16,GRWRHITECH,Midcap,Services,,,,
3243,2024-10-16,INDHOTEL,Largecap,Services,,,,
3244,2024-10-16,BBTC,Midcap,Auto,,,,
3245,2024-10-16,GREAVESCOT,Smallcap,FMCG,2025-04-30,Midcap,FMCG,1.0
3246,2024-10-16,SARDAEN,Midcap,Metals,2025-04-11,Midcap,Metals,2.0
3247,2024-10-16,CHOLAHLDNG,Largecap,Finance,2025-04-08,Largecap,Finance,1.0
3248,2024-10-16,KIRLPNU,Midcap,FMCG,2025-04-23,Midcap,FMCG,1.0
3249,2024-10-16,GENESYS,Smallcap,I.T,,,,
3250,2024-10-16,ARIHANTSUP,Smallcap,Realty,,,,
3251,2024-10-16,HEUBACHIND,Smallcap,Industrials,,,,
3252,2024-10-16,KOTHARIPET,Smallcap,Oils,2025-03-21,Smallcap,Oils,1.0
3253,2024-10-16,PCBL,Midcap,Industrials,,,,
3254,2024-10-16,SUDARSCHEM,Midcap,Industrials,2025-03-07,Midcap,Industrials,1.0
3255,2024-10-16,ASTRAZEN,Midcap,Pharmaceuticals,,,,
3256,2024-10-16,TI,Midcap,FMCG,2025-05-15,Midcap,FMCG,2.0
3257,2024-10-16,ASALCBR,Smallcap,FMCG,,,,
3258,2024-10-16,JAGSNPHARM,Smallcap,Pharmaceuticals,,,,
3259,2024-10-16,GILLETTE,Largecap,FMCG,,,,
3260,2024-10-16,VIPIND,Midcap,FMCG,,,,
3261,2024-10-16,HEG,Midcap,FMCG,2025-03-25,Midcap,FMCG,1.0
3262,2024-10-16,INTLCONV,Smallcap,FMCG,2025-05-15,Smallcap,FMCG,1.0
3263,2024-10-16,SATINDLTD,Smallcap,Metals,,,,
3264,2024-10-16,SHRIRAMFIN,Largecap,Finance,,,,
3265,2024-10-16,AVONMORE,Smallcap,Finance,,,,
3266,2024-10-16,ARIHANTCAP,Smallcap,Services,,,,
3267,2024-10-16,CREST,Smallcap,Finance,,,,
3268,2024-10-16,MANYAVAR,Midcap,FMCG,,,,
3269,2024-10-16,GMRP&UI,Midcap,Realty,,,,
3270,2024-10-16,LLOYDSME,Largecap,Industrials,,,,
3271,2024-10-16,SEQUENT,Smallcap,Pharmaceuticals,2025-05-05,Smallcap,Pharmaceuticals,1.0
3272,2024-10-16,RAINBOW,Midcap,Pharmaceuticals,,,,
3273,2024-10-16,NAVA,Midcap,Miscellaneous,,,,
3274,2024-10-16,PARADEEP,Midcap,Industrials,,,,
3275,2024-10-16,EMUDHRA,Midcap,I.T,,,,
3276,2024-10-16,JYOTISTRUC,Smallcap,FMCG,2025-04-23,Smallcap,FMCG,1.0
3277,2024-10-16,PITTIENG,Smallcap,FMCG,,,,
3278,2024-10-16,VARDMNPOLY,Smallcap,Textiles,,,,
3279,2024-10-16,ASAHIINDIA,Midcap,Industrials,2025-04-22,Midcap,Industrials,1.0
3280,2024-10-16,ANANTRAJ,Midcap,Realty,,,,
3281,2024-10-16,SALZERELEC,Smallcap,FMCG,2025-03-24,Smallcap,FMCG,1.0
3282,2024-10-16,USHAMART,Midcap,Metals,2025-05-19,Midcap,Metals,1.0
3283,2024-10-16,MOTHERSON,Largecap,Auto,2025-04-15,Largecap,Auto,1.0
3284,2024-10-16,PPLPHARMA,Largecap,Pharmaceuticals,,,,
3285,2024-10-16,FIVESTAR,Midcap,Finance,2025-04-08,Midcap,Finance,1.0
3286,2024-10-16,KAYNES,Largecap,FMCG,,,,
3287,2024-10-16,HNDFDS,Midcap,FMCG,2025-05-20,Midcap,FMCG,1.0
3288,2024-10-16,KFINTECH,Midcap,Financial Services,2025-04-17,Midcap,Financial Services,1.0
3289,2024-10-16,HERITGFOOD,Smallcap,FMCG,,,,
3290,2024-10-16,KITEX,Midcap,FMCG,,,,
3291,2024-10-16,WINDMACHIN,Smallcap,FMCG,,,,
3292,2024-10-16,PRAJIND,Midcap,FMCG,,,,
3293,2024-10-16,SAFARI,Midcap,FMCG,,,,
3294,2024-10-16,AVALON,Midcap,FMCG,,,,
3295,2024-10-16,JCHAC,Smallcap,FMCG,2025-03-12,Smallcap,FMCG,1.0
3296,2024-10-16,JMFINANCIL,Midcap,Finance,,,,
3297,2024-10-16,MANKIND,Largecap,Pharmaceuticals,,,,
3298,2024-10-16,SENCO,Midcap,Miscellaneous,,,,
3299,2024-10-16,WANBURY,Smallcap,Pharmaceuticals,2025-05-16,Smallcap,Pharmaceuticals,2.0
3300,2024-10-16,MARKSANS,Midcap,Pharmaceuticals,,,,
3301,2024-10-16,SYNCOMF,Smallcap,Pharmaceuticals,,,,
3302,2024-10-16,VLEGOV,Smallcap,I.T,,,,
3303,2024-10-16,IPCALAB,Largecap,Pharmaceuticals,,,,
3304,2024-10-16,AEROFLEX,Smallcap,Metals,,,,
3305,2024-10-16,CDSL,Largecap,Financial Services,,,,
3306,2024-10-16,ERIS,Largecap,Pharmaceuticals,,,,
3307,2024-10-16,DIXON,Largecap,FMCG,,,,
3308,2024-10-16,RATNAVEER,Smallcap,Metals,2025-05-15,Smallcap,Metals,1.0
3309,2024-10-16,SUNPHARMA,Largecap,Pharmaceuticals,,,,
3310,2024-10-16,CAPLIPOINT,Midcap,Pharmaceuticals,,,,
3311,2024-10-16,HITECH,Smallcap,Metals,,,,
3312,2024-10-16,ZAGGLE,Midcap,I.T,,,,
3313,2024-10-16,MATRIMONY,Smallcap,Miscellaneous,,,,
3314,2024-10-16,EIFFL,Smallcap,FMCG,,,,
3315,2024-10-16,GANESHHOUC,Midcap,Realty,,,,
3316,2024-10-16,MAXESTATES,Midcap,Realty,2025-03-27,Midcap,Realty,2.0
3317,2024-10-16,BLUEJET,Midcap,Pharmaceuticals,2025-05-15,Midcap,Pharmaceuticals,1.0
3318,2024-10-16,SERVOTECH,Smallcap,FMCG,,,,
3319,2024-10-16,CAPACITE,Smallcap,Realty,,,,
3320,2024-10-16,DOMS,Midcap,Miscellaneous,2025-04-16,Midcap,Miscellaneous,1.0
3321,2024-10-16,DPABHUSHAN,Smallcap,Miscellaneous,,,,
3322,2024-10-16,SURAJEST,Smallcap,Realty,2025-03-21,Smallcap,Realty,1.0
3323,2024-10-16,MOTISONS,Smallcap,Miscellaneous,,,,
3324,2024-10-16,GUJALKALI,Smallcap,Industrials,2025-04-02,Smallcap,Industrials,2.0
3325,2024-10-16,MANGCHEFER,Smallcap,Industrials,2025-04-24,Smallcap,Industrials,1.0
3326,2024-10-16,JUBLPHARMA,Midcap,Pharmaceuticals,,,,
3327,2024-10-16,OPTIEMUS,Midcap,Services,2025-04-16,Midcap,Services,1.0
3328,2024-10-16,THEMISMED,Smallcap,Pharmaceuticals,2025-05-19,Smallcap,Pharmaceuticals,1.0
3329,2024-10-16,CLSEL,Smallcap,FMCG,2025-05-16,Smallcap,FMCG,1.0
3330,2024-10-16,JGCHEM,Smallcap,Industrials,,,,
3331,2024-10-16,TEMBO,Smallcap,FMCG,,,,
3332,2024-10-16,STERTOOLS,Smallcap,Industrials,2025-05-15,Smallcap,Industrials,1.0
3333,2024-10-16,MANORAMA,Midcap,FMCG,2025-04-28,Midcap,FMCG,1.0
3334,2024-10-16,INDGN,Midcap,Pharmaceuticals,2025-03-11,Midcap,Pharmaceuticals,1.0
3335,2024-10-16,TECHNOE,Midcap,Realty,2025-03-19,Midcap,Realty,1.0
3336,2024-10-16,BALUFORGE,Midcap,Industrials,2025-03-21,Midcap,Industrials,1.0
3337,2024-10-16,BANSALWIRE,Midcap,Metals,,,,
3338,2024-10-16,CHOICEIN,Midcap,Finance,2025-04-23,Midcap,Finance,1.0
3339,2024-10-16,RPSGVENT,Smallcap,I.T,2025-05-19,Smallcap,I.T,1.0
3340,2024-10-16,SHAKTIPUMP,Midcap,FMCG,,,,
3341,2024-10-16,ANUP,Midcap,Industrials,,,,
3342,2024-10-16,ARVINDFASN,Midcap,Services,,,,
3343,2024-10-16,METROPOLIS,Midcap,Pharmaceuticals,,,,
3344,2024-10-16,NEOGEN,Smallcap,Industrials,,,,
3345,2024-10-16,IIFLCAPS,Midcap,Services,2025-03-24,Midcap,Services,1.0
3346,2024-10-16,FLUOROCHEM,Largecap,Industrials,,,,
3347,2024-10-16,GREENPANEL,Smallcap,Plywood Boards/Laminates,,,,
3348,2024-10-16,POLYMED,Largecap,Pharmaceuticals,2025-05-06,Largecap,Pharmaceuticals,1.0
3349,2024-10-16,ARTEMISMED,Smallcap,Pharmaceuticals,,,,
3350,2024-10-16,SUVENPHAR,Largecap,Pharmaceuticals,,,,
3351,2024-10-16,POWERINDIA,Largecap,FMCG,,,,
3352,2024-10-16,SINDHUTRAD,Smallcap,Services,,,,
3353,2024-10-16,NDRAUTO,Smallcap,Auto,2025-05-12,Smallcap,Auto,2.0
3354,2024-10-16,INDRAMEDCO,Smallcap,Pharmaceuticals,,,,
3355,2024-10-16,JKPAPER,Midcap,Industrials,,,,
3356,2024-10-16,SAREGAMA,Midcap,Media,,,,
3357,2024-10-16,NATIONALUM,Largecap,Metals,,,,
3358,2024-10-16,HCLTECH,Largecap,I.T,2025-04-23,Largecap,I.T,1.0
3359,2024-10-16,GLENMARK,Largecap,Pharmaceuticals,,,,
3360,2024-10-16,WOCKPHARMA,Largecap,Pharmaceuticals,,,,
3361,2024-10-16,AJANTPHARM,Largecap,Pharmaceuticals,,,,
3362,2024-10-16,BHARTIARTL,Largecap,Telecom,,,,
3363,2024-10-16,OFSS,Largecap,I.T,,,,
3364,2024-10-16,POKARNA,Smallcap,FMCG,,,,
3365,2024-10-16,DIVISLAB,Largecap,Pharmaceuticals,,,,
3366,2024-10-16,RADICO,Largecap,FMCG,,,,
3367,2024-10-16,RKFORGE,Midcap,Industrials,,,,
3368,2024-10-16,CENTURYPLY,Midcap,Plywood Boards/Laminates,,,,
3369,2024-10-16,JPPOWER,Midcap,Miscellaneous,,,,
3370,2024-10-16,NDL,Smallcap,Textiles,,,,
3371,2024-10-16,MSPL,Smallcap,Metals,2025-03-05,Smallcap,Metals,1.0
3372,2024-10-16,EKC,Smallcap,Services,,,,
3373,2024-10-16,GSPL,Midcap,Industrials,,,,
3374,2024-10-16,KEC,Largecap,Realty,2025-03-20,Largecap,Realty,3.0
3375,2024-10-16,PFOCUS,Smallcap,Media,2025-04-28,Smallcap,Media,1.0
3376,2024-10-16,TECHM,Largecap,I.T,,,,
3377,2024-10-16,DEEPINDS,Smallcap,Oils,2025-04-08,Smallcap,Oils,1.0
3378,2024-10-16,GEECEE,Smallcap,Realty,2025-05-19,Smallcap,Realty,1.0
3379,2024-10-16,FIEMIND,Smallcap,Auto,2025-05-13,Smallcap,Auto,1.0
3380,2024-10-16,NAUKRI,Midcap,I.T,2025-05-12,Midcap,I.T,1.0
3381,2024-10-16,TORNTPOWER,Largecap,Miscellaneous,,,,
3382,2024-10-16,PARSVNATH,Smallcap,Realty,,,,
3383,2024-10-16,LTFOODS,Midcap,FMCG,,,,
3384,2024-10-16,ZEEMEDIA,Smallcap,Media,,,,
3385,2024-10-16,PGIL,Midcap,FMCG,,,,
3386,2024-10-16,FSL,Largecap,I.T,,,,
3387,2024-10-16,SMSPHARMA,Smallcap,Pharmaceuticals,2025-04-23,Smallcap,Pharmaceuticals,1.0
3388,2024-10-16,SRHHYPOLTD,Smallcap,Industrials,,,,
3389,2024-10-16,FORTIS,Largecap,Pharmaceuticals,,,,
3390,2024-10-16,MICEL,Smallcap,FMCG,,,,
3391,2024-10-16,V2RETAIL,Midcap,FMCG,,,,
3392,2024-10-16,REFEX,Midcap,Services,,,,
3393,2024-10-16,KPRMILL,Largecap,FMCG,2025-05-09,Largecap,FMCG,4.0
3394,2024-10-16,CCCL,Smallcap,Realty,,,,
3395,2024-10-16,IL&FSENGG,Smallcap,Realty,,,,
3396,2024-10-16,EDELWEISS,Midcap,Finance,2025-05-13,Midcap,Finance,3.0
3397,2024-10-16,ECLERX,Midcap,I.T,2025-05-15,Midcap,I.T,1.0
3398,2024-10-16,RPOWER,Midcap,Miscellaneous,2025-05-12,Midcap,Miscellaneous,2.0
3399,2024-10-16,SEPC,Smallcap,Realty,,,,
3400,2024-10-16,JAIBALAJI,Midcap,Metals,,,,
3401,2024-10-16,BAJAJ-AUTO,Largecap,Auto,,,,
3402,2024-10-16,BAJAJFINSV,Largecap,Finance,,,,
3403,2024-10-16,RPGLIFE,Smallcap,Pharmaceuticals,,,,
3404,2024-10-16,GLOBUSSPR,Smallcap,FMCG,,,,
3405,2024-10-16,THANGAMAYL,Midcap,Miscellaneous,,,,
3406,2024-10-16,PERSISTENT,Largecap,I.T,,,,
3407,2024-10-16,OBEROIRLTY,Largecap,Realty,,,,
3408,2024-10-16,GRAVITA,Midcap,Metals,2025-04-11,Midcap,Metals,1.0
3409,2024-10-16,BFINVEST,Smallcap,Finance,,,,
3410,2024-10-16,ZENTEC,Midcap,Aerospace & Defence,,,,
3411,2024-10-16,TRITURBINE,Midcap,FMCG,2025-03-07,Midcap,FMCG,2.0
3412,2024-10-16,MCX,Largecap,Financial Services,,,,
3413,2024-10-16,TARC,Smallcap,Realty,,,,
3414,2024-10-16,BECTORFOOD,Midcap,FMCG,,,,
3415,2024-10-16,HOMEFIRST,Midcap,Finance,,,,
3416,2024-10-16,STOVEKRAFT,Smallcap,FMCG,,,,
3417,2024-10-16,CARERATING,Smallcap,Miscellaneous,2025-05-13,Smallcap,Miscellaneous,1.0
3418,2024-10-16,VMART,Midcap,FMCG,2025-04-02,Midcap,FMCG,1.0
3419,2024-10-16,PAVNAIND,Smallcap,Auto,2025-05-08,Smallcap,Auto,1.0
3420,2024-10-16,CRAFTSMAN,Midcap,Auto,,,,
3421,2024-10-16,KALYANKJIL,Largecap,Miscellaneous,,,,
3422,2024-10-16,ABFRL,Largecap,FMCG,,,,
3423,2024-10-16,SHYAMMETL,Largecap,Metals,,,,
3424,2024-10-16,KIMS,Largecap,Pharmaceuticals,,,,
3425,2024-10-16,DODLA,Midcap,FMCG,,,,
3426,2024-10-16,ETERNAL,Largecap,I.T,,,,
3427,2024-10-16,ALIVUS,Midcap,Pharmaceuticals,,,,
3428,2024-10-16,KRSNAA,Smallcap,Pharmaceuticals,,,,
3429,2024-10-16,APTUS,Midcap,Finance,,,,
3430,2024-10-16,AMIORG,Smallcap,Pharmaceuticals,,,,
3431,2024-10-16,VIJAYA,Midcap,Pharmaceuticals,2025-03-04,Midcap,Pharmaceuticals,1.0
3432,2024-10-16,SANSERA,Midcap,Auto,,,,
3433,2024-10-16,SKIPPER,Midcap,Industrials,,,,
3434,2024-10-16,PAYTM,Largecap,I.T,2025-05-07,Largecap,I.T,1.0
3435,2024-10-16,SAPPHIRE,Midcap,Quick Service Restaurant,2025-03-06,Midcap,Quick Service Restaurant,1.0
3436,2024-10-16,GOCOLORS,Smallcap,Textiles,2025-04-30,Smallcap,Textiles,1.0
3437,2024-10-16,SUPRIYA,Midcap,Pharmaceuticals,2025-03-21,Midcap,Pharmaceuticals,1.0
3438,2024-10-16,CMSINFO,Midcap,Miscellaneous,,,,
3439,2024-10-16,MINDACORP,Midcap,Auto,,,,
3440,2024-10-16,AIIL,Largecap,Finance,2025-05-14,Largecap,Finance,1.0
3441,2024-10-16,OSWALGREEN,Smallcap,Finance,2025-04-17,Smallcap,Finance,1.0
3442,2024-10-16,ARVSMART,Smallcap,Realty,,,,
3443,2024-10-16,RAMASTEEL,Smallcap,Metals,,,,
3444,2024-10-16,SHK,Smallcap,Industrials,2025-04-15,Smallcap,Industrials,1.0
3445,2024-10-16,ALKEM,Largecap,Pharmaceuticals,,,,
3446,2024-10-16,LALPATHLAB,Largecap,Pharmaceuticals,,,,
3447,2024-10-16,QUICKHEAL,Smallcap,I.T,2025-05-12,Smallcap,I.T,1.0
3448,2024-10-16,HCG,Midcap,Pharmaceuticals,,,,
3449,2024-10-16,PARAGMILK,Smallcap,FMCG,2025-05-05,Smallcap,FMCG,3.0
3450,2024-10-16,LTIM,Largecap,I.T,,,,
3451,2024-10-16,RADHIKAJWE,Smallcap,Miscellaneous,,,,
3452,2024-10-17,ABB,Largecap,FMCG,,,,
3453,2024-10-17,BALRAMCHIN,Midcap,FMCG,2025-03-19,Midcap,FMCG,2.0
3454,2024-10-17,ABREL,Largecap,Industrials,2025-03-03,Largecap,Industrials,1.0
3455,2024-10-17,BASF,Largecap,Industrials,2025-05-20,Largecap,Industrials,2.0
3456,2024-10-17,BLUESTARCO,Largecap,FMCG,2025-03-03,Largecap,FMCG,1.0
3457,2024-10-17,SUNDARMFIN,Largecap,Finance,,,,
3458,2024-10-17,CGPOWER,Largecap,FMCG,,,,
3459,2024-10-17,DALMIASUG,Smallcap,FMCG,2025-05-14,Smallcap,FMCG,1.0
3460,2024-10-17,EPL,Midcap,Services,2025-05-12,Midcap,Services,1.0
3461,2024-10-17,GODFRYPHLP,Largecap,FMCG,,,,
3462,2024-10-17,GFLLIMITED,Smallcap,Finance,,,,
3463,2024-10-17,HCL-INSYS,Smallcap,I.T,,,,
3464,2024-10-17,WHIRLPOOL,Midcap,FMCG,2025-04-29,Midcap,FMCG,2.0
3465,2024-10-17,LUPIN,Largecap,Pharmaceuticals,,,,
3466,2024-10-17,MFSL,Largecap,Finance,,,,
3467,2024-10-17,VEDL,Largecap,Industrials,,,,
3468,2024-10-17,OSWALAGRO,Smallcap,Services,2025-04-17,Smallcap,Services,2.0
3469,2024-10-17,PRIMESECU,Smallcap,Finance,,,,
3470,2024-10-17,JINDALSAW,Midcap,Metals,,,,
3471,2024-10-17,THERMAX,Largecap,FMCG,2025-04-24,Largecap,FMCG,1.0
3472,2024-10-17,HINDALCO,Largecap,Metals,,,,
3473,2024-10-17,VOLTAS,Largecap,FMCG,,,,
3474,2024-10-17,DEEPAKFERT,Midcap,Industrials,,,,
3475,2024-10-17,GRWRHITECH,Midcap,Services,,,,
3476,2024-10-17,INDHOTEL,Largecap,Services,,,,
3477,2024-10-17,GREAVESCOT,Smallcap,FMCG,2025-04-30,Midcap,FMCG,1.0
3478,2024-10-17,BOROLTD,Smallcap,Industrials,,,,
3479,2024-10-17,SARDAEN,Midcap,Metals,2025-04-11,Midcap,Metals,2.0
3480,2024-10-17,CHOLAHLDNG,Largecap,Finance,2025-04-08,Largecap,Finance,1.0
3481,2024-10-17,KIRLPNU,Midcap,FMCG,2025-04-23,Midcap,FMCG,1.0
3482,2024-10-17,ELECON,Midcap,FMCG,,,,
3483,2024-10-17,GENESYS,Smallcap,I.T,,,,
3484,2024-10-17,ARIHANTSUP,Smallcap,Realty,,,,
3485,2024-10-17,HEUBACHIND,Smallcap,Industrials,,,,
3486,2024-10-17,SUDARSCHEM,Midcap,Industrials,2025-03-07,Midcap,Industrials,1.0
3487,2024-10-17,ASTRAZEN,Midcap,Pharmaceuticals,,,,
3488,2024-10-17,TI,Midcap,FMCG,2025-05-15,Midcap,FMCG,2.0
3489,2024-10-17,ASALCBR,Smallcap,FMCG,,,,
3490,2024-10-17,GILLETTE,Largecap,FMCG,,,,
3491,2024-10-17,VIPIND,Midcap,FMCG,,,,
3492,2024-10-17,INTLCONV,Smallcap,FMCG,2025-05-15,Smallcap,FMCG,1.0
3493,2024-10-17,SATINDLTD,Smallcap,Metals,,,,
3494,2024-10-17,VLSFINANCE,Smallcap,Finance,2025-04-21,Smallcap,Finance,1.0
3495,2024-10-17,AVONMORE,Smallcap,Finance,,,,
3496,2024-10-17,ARIHANTCAP,Smallcap,Services,,,,
3497,2024-10-17,CREST,Smallcap,Finance,,,,
3498,2024-10-17,MANYAVAR,Midcap,FMCG,,,,
3499,2024-10-17,LLOYDSME,Largecap,Industrials,,,,
3500,2024-10-17,SEQUENT,Smallcap,Pharmaceuticals,2025-05-05,Smallcap,Pharmaceuticals,1.0
3501,2024-10-17,RAINBOW,Midcap,Pharmaceuticals,,,,
3502,2024-10-17,NAVA,Midcap,Miscellaneous,,,,
3503,2024-10-17,SBCL,Smallcap,Metals,,,,
3504,2024-10-17,PARADEEP,Midcap,Industrials,,,,
3505,2024-10-17,EMUDHRA,Midcap,I.T,,,,
3506,2024-10-17,PITTIENG,Smallcap,FMCG,,,,
3507,2024-10-17,GANECOS,Smallcap,Textiles,,,,
3508,2024-10-17,VARDMNPOLY,Smallcap,Textiles,,,,
3509,2024-10-17,PREMIERPOL,Smallcap,FMCG,,,,
3510,2024-10-17,ANANTRAJ,Midcap,Realty,,,,
3511,2024-10-17,MOTHERSON,Largecap,Auto,2025-04-15,Largecap,Auto,1.0
3512,2024-10-17,IGARASHI,Smallcap,FMCG,,,,
3513,2024-10-17,SYMPHONY,Midcap,FMCG,2025-05-08,Midcap,FMCG,1.0
3514,2024-10-17,BIKAJI,Midcap,FMCG,,,,
3515,2024-10-17,FIVESTAR,Midcap,Finance,2025-04-08,Midcap,Finance,1.0
3516,2024-10-17,KAYNES,Largecap,FMCG,,,,
3517,2024-10-17,HNDFDS,Midcap,FMCG,2025-05-20,Midcap,FMCG,1.0
3518,2024-10-17,ADFFOODS,Smallcap,FMCG,,,,
3519,2024-10-17,HERITGFOOD,Smallcap,FMCG,,,,
3520,2024-10-17,WINDMACHIN,Smallcap,FMCG,,,,
3521,2024-10-17,PRAJIND,Midcap,FMCG,,,,
3522,2024-10-17,GVT&D,Largecap,FMCG,,,,
3523,2024-10-17,SAFARI,Midcap,FMCG,,,,
3524,2024-10-17,JCHAC,Smallcap,FMCG,2025-03-12,Smallcap,FMCG,1.0
3525,2024-10-17,MANKIND,Largecap,Pharmaceuticals,,,,
3526,2024-10-17,SENCO,Midcap,Miscellaneous,,,,
3527,2024-10-17,KABRAEXTRU,Smallcap,FMCG,,,,
3528,2024-10-17,WANBURY,Smallcap,Pharmaceuticals,2025-05-16,Smallcap,Pharmaceuticals,2.0
3529,2024-10-17,REDTAPE,Midcap,FMCG,2025-03-12,Midcap,FMCG,1.0
3530,2024-10-17,IPCALAB,Largecap,Pharmaceuticals,,,,
3531,2024-10-17,AEROFLEX,Smallcap,Metals,,,,
3532,2024-10-17,CDSL,Largecap,Financial Services,,,,
3533,2024-10-17,ERIS,Largecap,Pharmaceuticals,,,,
3534,2024-10-17,DIXON,Largecap,FMCG,,,,
3535,2024-10-17,SUNPHARMA,Largecap,Pharmaceuticals,,,,
3536,2024-10-17,CAPLIPOINT,Midcap,Pharmaceuticals,,,,
3537,2024-10-17,EMSLIMITED,Smallcap,Realty,,,,
3538,2024-10-17,ZAGGLE,Midcap,I.T,,,,
3539,2024-10-17,NUVAMA,Largecap,Services,,,,
3540,2024-10-17,UDS,Smallcap,Miscellaneous,2025-05-19,Smallcap,Miscellaneous,1.0
3541,2024-10-17,GANESHHOUC,Midcap,Realty,,,,
3542,2024-10-17,MAXESTATES,Midcap,Realty,2025-03-27,Midcap,Realty,2.0
3543,2024-10-17,BLUEJET,Midcap,Pharmaceuticals,2025-05-15,Midcap,Pharmaceuticals,1.0
3544,2024-10-17,SERVOTECH,Smallcap,FMCG,,,,
3545,2024-10-17,GANDHAR,Smallcap,Industrials,2025-03-07,Smallcap,Industrials,1.0
3546,2024-10-17,DIAMONDYD,Smallcap,FMCG,,,,
3547,2024-10-17,DOMS,Midcap,Miscellaneous,2025-04-16,Midcap,Miscellaneous,1.0
3548,2024-10-17,JASH,Smallcap,FMCG,,,,
3549,2024-10-17,DPABHUSHAN,Smallcap,Miscellaneous,,,,
3550,2024-10-17,SURAJEST,Smallcap,Realty,2025-03-21,Smallcap,Realty,1.0
3551,2024-10-17,MOTISONS,Smallcap,Miscellaneous,,,,
3552,2024-10-17,5PAISA,Smallcap,Services,2025-03-24,Smallcap,Services,1.0
3553,2024-10-17,RBZJEWEL,Smallcap,Miscellaneous,,,,
3554,2024-10-17,INNOVACAP,Midcap,Pharmaceuticals,,,,
3555,2024-10-17,STYLAMIND,Smallcap,Plywood Boards/Laminates,,,,
3556,2024-10-17,MANGCHEFER,Smallcap,Industrials,2025-04-24,Smallcap,Industrials,1.0
3557,2024-10-17,MEDIASSIST,Smallcap,Miscellaneous,,,,
3558,2024-10-17,AMBER,Largecap,FMCG,,,,
